img1,img2,label,source_video,frame1,frame2
data/extracted_pairs/pair_000549_1.jpg,data/extracted_pairs/pair_000549_2.jpg,0,videos_normal/front_empty_3.mp4,195,325
data/extracted_pairs/pair_000550_1.jpg,data/extracted_pairs/pair_000550_2.jpg,0,videos_normal/front_empty_3.mp4,195,40
data/extracted_pairs/pair_000551_1.jpg,data/extracted_pairs/pair_000551_2.jpg,0,videos_normal/front_empty_3.mp4,330,215
data/extracted_pairs/pair_000552_1.jpg,data/extracted_pairs/pair_000552_2.jpg,0,videos_normal/front_empty_3.mp4,380,135
data/extracted_pairs/pair_000553_1.jpg,data/extracted_pairs/pair_000553_2.jpg,0,videos_normal/front_empty_3.mp4,80,315
data/extracted_pairs/pair_000554_1.jpg,data/extracted_pairs/pair_000554_2.jpg,0,videos_normal/front_empty_3.mp4,255,225
data/extracted_pairs/pair_000555_1.jpg,data/extracted_pairs/pair_000555_2.jpg,0,videos_normal/front_empty_3.mp4,305,195
data/extracted_pairs/pair_000556_1.jpg,data/extracted_pairs/pair_000556_2.jpg,0,videos_normal/front_empty_3.mp4,325,225
data/extracted_pairs/pair_000557_1.jpg,data/extracted_pairs/pair_000557_2.jpg,0,videos_normal/front_empty_3.mp4,160,280
data/extracted_pairs/pair_000558_1.jpg,data/extracted_pairs/pair_000558_2.jpg,0,videos_normal/front_empty_3.mp4,340,100
data/extracted_pairs/pair_000559_1.jpg,data/extracted_pairs/pair_000559_2.jpg,0,videos_normal/front_empty_3.mp4,185,275
data/extracted_pairs/pair_000560_1.jpg,data/extracted_pairs/pair_000560_2.jpg,0,videos_normal/front_toolbox_1.mp4,2960,1870
data/extracted_pairs/pair_000561_1.jpg,data/extracted_pairs/pair_000561_2.jpg,0,videos_normal/front_toolbox_1.mp4,2975,1545
data/extracted_pairs/pair_000562_1.jpg,data/extracted_pairs/pair_000562_2.jpg,0,videos_normal/front_toolbox_1.mp4,3615,1545
data/extracted_pairs/pair_000563_1.jpg,data/extracted_pairs/pair_000563_2.jpg,0,videos_normal/front_toolbox_1.mp4,145,3405
data/extracted_pairs/pair_000564_1.jpg,data/extracted_pairs/pair_000564_2.jpg,0,videos_normal/front_toolbox_1.mp4,2060,1440
data/extracted_pairs/pair_000565_1.jpg,data/extracted_pairs/pair_000565_2.jpg,0,videos_normal/front_toolbox_1.mp4,75,2930
data/extracted_pairs/pair_000566_1.jpg,data/extracted_pairs/pair_000566_2.jpg,0,videos_normal/front_toolbox_1.mp4,3545,285
data/extracted_pairs/pair_000567_1.jpg,data/extracted_pairs/pair_000567_2.jpg,0,videos_normal/front_toolbox_1.mp4,3135,2575
data/extracted_pairs/pair_000568_1.jpg,data/extracted_pairs/pair_000568_2.jpg,0,videos_normal/front_toolbox_1.mp4,1500,1210
data/extracted_pairs/pair_000569_1.jpg,data/extracted_pairs/pair_000569_2.jpg,0,videos_normal/front_toolbox_1.mp4,3140,1835
data/extracted_pairs/pair_000570_1.jpg,data/extracted_pairs/pair_000570_2.jpg,0,videos_normal/front_toolbox_1.mp4,1155,3290
data/extracted_pairs/pair_000571_1.jpg,data/extracted_pairs/pair_000571_2.jpg,0,videos_normal/front_toolbox_1.mp4,1005,3210
data/extracted_pairs/pair_000572_1.jpg,data/extracted_pairs/pair_000572_2.jpg,0,videos_normal/front_toolbox_1.mp4,1315,3505
data/extracted_pairs/pair_000573_1.jpg,data/extracted_pairs/pair_000573_2.jpg,0,videos_normal/front_toolbox_1.mp4,3725,3410
data/extracted_pairs/pair_000574_1.jpg,data/extracted_pairs/pair_000574_2.jpg,0,videos_normal/front_toolbox_1.mp4,3520,735
data/extracted_pairs/pair_000575_1.jpg,data/extracted_pairs/pair_000575_2.jpg,0,videos_normal/front_toolbox_1.mp4,3250,530
data/extracted_pairs/pair_000576_1.jpg,data/extracted_pairs/pair_000576_2.jpg,0,videos_normal/front_toolbox_1.mp4,3245,3340
data/extracted_pairs/pair_000577_1.jpg,data/extracted_pairs/pair_000577_2.jpg,0,videos_normal/front_toolbox_1.mp4,235,1615
data/extracted_pairs/pair_000578_1.jpg,data/extracted_pairs/pair_000578_2.jpg,0,videos_normal/front_toolbox_1.mp4,2290,205
data/extracted_pairs/pair_000579_1.jpg,data/extracted_pairs/pair_000579_2.jpg,0,videos_normal/front_toolbox_1.mp4,3000,1900
data/extracted_pairs/pair_000580_1.jpg,data/extracted_pairs/pair_000580_2.jpg,0,videos_normal/front_toolbox_1.mp4,705,495
data/extracted_pairs/pair_000581_1.jpg,data/extracted_pairs/pair_000581_2.jpg,0,videos_normal/front_toolbox_1.mp4,1545,1705
data/extracted_pairs/pair_000582_1.jpg,data/extracted_pairs/pair_000582_2.jpg,0,videos_normal/front_toolbox_1.mp4,2160,930
data/extracted_pairs/pair_000583_1.jpg,data/extracted_pairs/pair_000583_2.jpg,0,videos_normal/front_toolbox_1.mp4,1060,710
data/extracted_pairs/pair_000584_1.jpg,data/extracted_pairs/pair_000584_2.jpg,0,videos_normal/front_toolbox_1.mp4,2795,1905
data/extracted_pairs/pair_000585_1.jpg,data/extracted_pairs/pair_000585_2.jpg,0,videos_normal/front_toolbox_1.mp4,2750,2600
data/extracted_pairs/pair_000586_1.jpg,data/extracted_pairs/pair_000586_2.jpg,0,videos_normal/front_toolbox_1.mp4,1430,875
data/extracted_pairs/pair_000587_1.jpg,data/extracted_pairs/pair_000587_2.jpg,0,videos_normal/front_toolbox_1.mp4,1350,2500
data/extracted_pairs/pair_000588_1.jpg,data/extracted_pairs/pair_000588_2.jpg,0,videos_normal/front_toolbox_1.mp4,1545,1765
data/extracted_pairs/pair_000589_1.jpg,data/extracted_pairs/pair_000589_2.jpg,0,videos_normal/front_toolbox_1.mp4,620,2430
data/extracted_pairs/pair_000590_1.jpg,data/extracted_pairs/pair_000590_2.jpg,0,videos_normal/front_toolbox_1.mp4,420,755
data/extracted_pairs/pair_000591_1.jpg,data/extracted_pairs/pair_000591_2.jpg,0,videos_normal/front_toolbox_1.mp4,1190,3495
data/extracted_pairs/pair_000592_1.jpg,data/extracted_pairs/pair_000592_2.jpg,0,videos_normal/front_toolbox_1.mp4,3740,3485
data/extracted_pairs/pair_000593_1.jpg,data/extracted_pairs/pair_000593_2.jpg,0,videos_normal/front_toolbox_1.mp4,2065,2885
data/extracted_pairs/pair_000594_1.jpg,data/extracted_pairs/pair_000594_2.jpg,0,videos_normal/front_toolbox_1.mp4,1905,495
data/extracted_pairs/pair_000595_1.jpg,data/extracted_pairs/pair_000595_2.jpg,0,videos_normal/front_toolbox_1.mp4,2055,105
data/extracted_pairs/pair_000596_1.jpg,data/extracted_pairs/pair_000596_2.jpg,0,videos_normal/front_toolbox_1.mp4,1385,2780
data/extracted_pairs/pair_000597_1.jpg,data/extracted_pairs/pair_000597_2.jpg,0,videos_normal/front_toolbox_1.mp4,665,2360
data/extracted_pairs/pair_000598_1.jpg,data/extracted_pairs/pair_000598_2.jpg,0,videos_normal/front_toolbox_1.mp4,1920,3475
data/extracted_pairs/pair_000599_1.jpg,data/extracted_pairs/pair_000599_2.jpg,0,videos_normal/front_toolbox_1.mp4,3475,1375
data/extracted_pairs/pair_000600_1.jpg,data/extracted_pairs/pair_000600_2.jpg,0,videos_normal/front_toolbox_2.mp4,1530,1010
data/extracted_pairs/pair_000601_1.jpg,data/extracted_pairs/pair_000601_2.jpg,0,videos_normal/front_toolbox_2.mp4,2140,1665
data/extracted_pairs/pair_000602_1.jpg,data/extracted_pairs/pair_000602_2.jpg,0,videos_normal/front_toolbox_2.mp4,985,310
data/extracted_pairs/pair_000603_1.jpg,data/extracted_pairs/pair_000603_2.jpg,0,videos_normal/front_toolbox_2.mp4,1760,630
data/extracted_pairs/pair_000604_1.jpg,data/extracted_pairs/pair_000604_2.jpg,0,videos_normal/front_toolbox_2.mp4,1240,95
data/extracted_pairs/pair_000605_1.jpg,data/extracted_pairs/pair_000605_2.jpg,0,videos_normal/front_toolbox_2.mp4,1620,2295
data/extracted_pairs/pair_000606_1.jpg,data/extracted_pairs/pair_000606_2.jpg,0,videos_normal/front_toolbox_2.mp4,1470,870
data/extracted_pairs/pair_000607_1.jpg,data/extracted_pairs/pair_000607_2.jpg,0,videos_normal/front_toolbox_2.mp4,1595,600
data/extracted_pairs/pair_000608_1.jpg,data/extracted_pairs/pair_000608_2.jpg,0,videos_normal/front_toolbox_2.mp4,1690,195
data/extracted_pairs/pair_000609_1.jpg,data/extracted_pairs/pair_000609_2.jpg,0,videos_normal/front_toolbox_2.mp4,1660,2140
data/extracted_pairs/pair_000610_1.jpg,data/extracted_pairs/pair_000610_2.jpg,0,videos_normal/front_toolbox_2.mp4,1220,1825
data/extracted_pairs/pair_000611_1.jpg,data/extracted_pairs/pair_000611_2.jpg,0,videos_normal/front_toolbox_2.mp4,805,1695
data/extracted_pairs/pair_000612_1.jpg,data/extracted_pairs/pair_000612_2.jpg,0,videos_normal/front_toolbox_2.mp4,1080,330
data/extracted_pairs/pair_000613_1.jpg,data/extracted_pairs/pair_000613_2.jpg,0,videos_normal/front_toolbox_2.mp4,390,150
data/extracted_pairs/pair_000614_1.jpg,data/extracted_pairs/pair_000614_2.jpg,0,videos_normal/front_toolbox_2.mp4,130,810
data/extracted_pairs/pair_000615_1.jpg,data/extracted_pairs/pair_000615_2.jpg,0,videos_normal/front_toolbox_2.mp4,1295,330
data/extracted_pairs/pair_000616_1.jpg,data/extracted_pairs/pair_000616_2.jpg,0,videos_normal/front_toolbox_2.mp4,280,635
data/extracted_pairs/pair_000617_1.jpg,data/extracted_pairs/pair_000617_2.jpg,0,videos_normal/front_toolbox_2.mp4,2305,1410
data/extracted_pairs/pair_000618_1.jpg,data/extracted_pairs/pair_000618_2.jpg,0,videos_normal/front_toolbox_2.mp4,380,1025
data/extracted_pairs/pair_000619_1.jpg,data/extracted_pairs/pair_000619_2.jpg,0,videos_normal/front_toolbox_2.mp4,1195,980
data/extracted_pairs/pair_000620_1.jpg,data/extracted_pairs/pair_000620_2.jpg,0,videos_normal/front_toolbox_2.mp4,1750,1935
data/extracted_pairs/pair_000621_1.jpg,data/extracted_pairs/pair_000621_2.jpg,0,videos_normal/front_toolbox_2.mp4,1815,1415
data/extracted_pairs/pair_000622_1.jpg,data/extracted_pairs/pair_000622_2.jpg,0,videos_normal/front_toolbox_2.mp4,1105,1535
data/extracted_pairs/pair_000623_1.jpg,data/extracted_pairs/pair_000623_2.jpg,0,videos_normal/front_toolbox_2.mp4,1935,1895
data/extracted_pairs/pair_000624_1.jpg,data/extracted_pairs/pair_000624_2.jpg,0,videos_normal/front_toolbox_2.mp4,430,2300
data/extracted_pairs/pair_000625_1.jpg,data/extracted_pairs/pair_000625_2.jpg,0,videos_normal/front_toolbox_2.mp4,1095,1710
data/extracted_pairs/pair_000626_1.jpg,data/extracted_pairs/pair_000626_2.jpg,0,videos_normal/front_toolbox_2.mp4,285,2165
data/extracted_pairs/pair_000627_1.jpg,data/extracted_pairs/pair_000627_2.jpg,0,videos_normal/front_toolbox_2.mp4,1285,1610
data/extracted_pairs/pair_000628_1.jpg,data/extracted_pairs/pair_000628_2.jpg,0,videos_normal/front_toolbox_2.mp4,1075,750
data/extracted_pairs/pair_000629_1.jpg,data/extracted_pairs/pair_000629_2.jpg,0,videos_normal/front_toolbox_2.mp4,115,1800
data/extracted_pairs/pair_000630_1.jpg,data/extracted_pairs/pair_000630_2.jpg,0,videos_normal/front_toolbox_2.mp4,980,590
data/extracted_pairs/pair_000631_1.jpg,data/extracted_pairs/pair_000631_2.jpg,0,videos_normal/front_toolbox_2.mp4,1170,635
data/extracted_pairs/pair_000632_1.jpg,data/extracted_pairs/pair_000632_2.jpg,0,videos_normal/front_toolbox_2.mp4,2220,960
data/extracted_pairs/pair_000633_1.jpg,data/extracted_pairs/pair_000633_2.jpg,0,videos_normal/front_toolbox_2.mp4,285,1790
data/extracted_pairs/pair_000634_1.jpg,data/extracted_pairs/pair_000634_2.jpg,0,videos_normal/front_toolbox_2.mp4,975,1425
data/extracted_pairs/pair_000635_1.jpg,data/extracted_pairs/pair_000635_2.jpg,0,videos_normal/front_toolbox_2.mp4,2340,1685
data/extracted_pairs/pair_000636_1.jpg,data/extracted_pairs/pair_000636_2.jpg,0,videos_normal/front_toolbox_2.mp4,950,190
data/extracted_pairs/pair_000637_1.jpg,data/extracted_pairs/pair_000637_2.jpg,0,videos_normal/front_toolbox_2.mp4,1050,740
data/extracted_pairs/pair_000638_1.jpg,data/extracted_pairs/pair_000638_2.jpg,0,videos_normal/front_toolbox_2.mp4,520,345
data/extracted_pairs/pair_000639_1.jpg,data/extracted_pairs/pair_000639_2.jpg,0,videos_normal/front_toolbox_2.mp4,2205,2140
data/extracted_pairs/pair_000640_1.jpg,data/extracted_pairs/pair_000640_2.jpg,0,videos_normal/left_box_1.mp4,2360,500
data/extracted_pairs/pair_000641_1.jpg,data/extracted_pairs/pair_000641_2.jpg,0,videos_normal/left_box_1.mp4,1120,3090
data/extracted_pairs/pair_000642_1.jpg,data/extracted_pairs/pair_000642_2.jpg,0,videos_normal/left_box_1.mp4,140,290
data/extracted_pairs/pair_000643_1.jpg,data/extracted_pairs/pair_000643_2.jpg,0,videos_normal/left_box_1.mp4,1740,1280
data/extracted_pairs/pair_000644_1.jpg,data/extracted_pairs/pair_000644_2.jpg,0,videos_normal/left_box_1.mp4,675,2925
data/extracted_pairs/pair_000645_1.jpg,data/extracted_pairs/pair_000645_2.jpg,0,videos_normal/left_box_1.mp4,1085,385
data/extracted_pairs/pair_000646_1.jpg,data/extracted_pairs/pair_000646_2.jpg,0,videos_normal/left_box_1.mp4,2870,1095
data/extracted_pairs/pair_000647_1.jpg,data/extracted_pairs/pair_000647_2.jpg,0,videos_normal/left_box_1.mp4,3035,1140
data/extracted_pairs/pair_000648_1.jpg,data/extracted_pairs/pair_000648_2.jpg,0,videos_normal/left_box_1.mp4,1225,1715
data/extracted_pairs/pair_000649_1.jpg,data/extracted_pairs/pair_000649_2.jpg,0,videos_normal/left_box_1.mp4,790,3085
data/extracted_pairs/pair_000650_1.jpg,data/extracted_pairs/pair_000650_2.jpg,0,videos_normal/left_box_1.mp4,45,1450
data/extracted_pairs/pair_000651_1.jpg,data/extracted_pairs/pair_000651_2.jpg,0,videos_normal/left_box_1.mp4,775,700
data/extracted_pairs/pair_000652_1.jpg,data/extracted_pairs/pair_000652_2.jpg,0,videos_normal/left_box_1.mp4,2800,1315
data/extracted_pairs/pair_000653_1.jpg,data/extracted_pairs/pair_000653_2.jpg,0,videos_normal/left_box_1.mp4,925,595
data/extracted_pairs/pair_000654_1.jpg,data/extracted_pairs/pair_000654_2.jpg,0,videos_normal/left_box_1.mp4,165,705
data/extracted_pairs/pair_000655_1.jpg,data/extracted_pairs/pair_000655_2.jpg,0,videos_normal/left_box_1.mp4,110,1865
data/extracted_pairs/pair_000656_1.jpg,data/extracted_pairs/pair_000656_2.jpg,0,videos_normal/left_box_1.mp4,1250,3045
data/extracted_pairs/pair_000657_1.jpg,data/extracted_pairs/pair_000657_2.jpg,0,videos_normal/left_box_1.mp4,1690,115
data/extracted_pairs/pair_000658_1.jpg,data/extracted_pairs/pair_000658_2.jpg,0,videos_normal/left_box_1.mp4,925,1390
data/extracted_pairs/pair_000659_1.jpg,data/extracted_pairs/pair_000659_2.jpg,0,videos_normal/left_box_1.mp4,300,680
data/extracted_pairs/pair_000660_1.jpg,data/extracted_pairs/pair_000660_2.jpg,0,videos_normal/left_box_1.mp4,2190,2725
data/extracted_pairs/pair_000661_1.jpg,data/extracted_pairs/pair_000661_2.jpg,0,videos_normal/left_box_1.mp4,615,360
data/extracted_pairs/pair_000662_1.jpg,data/extracted_pairs/pair_000662_2.jpg,0,videos_normal/left_box_1.mp4,2470,2330
data/extracted_pairs/pair_000663_1.jpg,data/extracted_pairs/pair_000663_2.jpg,0,videos_normal/left_box_1.mp4,1885,2660
data/extracted_pairs/pair_000664_1.jpg,data/extracted_pairs/pair_000664_2.jpg,0,videos_normal/left_box_1.mp4,3070,590
data/extracted_pairs/pair_000665_1.jpg,data/extracted_pairs/pair_000665_2.jpg,0,videos_normal/left_box_1.mp4,2345,2610
data/extracted_pairs/pair_000666_1.jpg,data/extracted_pairs/pair_000666_2.jpg,0,videos_normal/left_box_1.mp4,1165,255
data/extracted_pairs/pair_000667_1.jpg,data/extracted_pairs/pair_000667_2.jpg,0,videos_normal/left_box_1.mp4,2700,1575
data/extracted_pairs/pair_000668_1.jpg,data/extracted_pairs/pair_000668_2.jpg,0,videos_normal/left_box_1.mp4,2380,190
data/extracted_pairs/pair_000669_1.jpg,data/extracted_pairs/pair_000669_2.jpg,0,videos_normal/left_box_1.mp4,345,2485
data/extracted_pairs/pair_000670_1.jpg,data/extracted_pairs/pair_000670_2.jpg,0,videos_normal/left_box_1.mp4,2090,2215
data/extracted_pairs/pair_000671_1.jpg,data/extracted_pairs/pair_000671_2.jpg,0,videos_normal/left_box_1.mp4,585,2545
data/extracted_pairs/pair_000672_1.jpg,data/extracted_pairs/pair_000672_2.jpg,0,videos_normal/left_box_1.mp4,2305,410
data/extracted_pairs/pair_000673_1.jpg,data/extracted_pairs/pair_000673_2.jpg,0,videos_normal/left_box_1.mp4,445,1680
data/extracted_pairs/pair_000674_1.jpg,data/extracted_pairs/pair_000674_2.jpg,0,videos_normal/left_box_1.mp4,3145,790
data/extracted_pairs/pair_000675_1.jpg,data/extracted_pairs/pair_000675_2.jpg,0,videos_normal/left_box_1.mp4,370,680
data/extracted_pairs/pair_000676_1.jpg,data/extracted_pairs/pair_000676_2.jpg,0,videos_normal/left_box_1.mp4,1440,3030
data/extracted_pairs/pair_000677_1.jpg,data/extracted_pairs/pair_000677_2.jpg,0,videos_normal/left_box_1.mp4,2840,1695
data/extracted_pairs/pair_000678_1.jpg,data/extracted_pairs/pair_000678_2.jpg,0,videos_normal/left_box_1.mp4,1985,3090
data/extracted_pairs/pair_000679_1.jpg,data/extracted_pairs/pair_000679_2.jpg,0,videos_normal/left_box_1.mp4,2750,1540
data/extracted_pairs/pair_000680_1.jpg,data/extracted_pairs/pair_000680_2.jpg,0,videos_normal/left_box_2.mp4,615,680
data/extracted_pairs/pair_000681_1.jpg,data/extracted_pairs/pair_000681_2.jpg,0,videos_normal/left_box_2.mp4,585,160
data/extracted_pairs/pair_000682_1.jpg,data/extracted_pairs/pair_000682_2.jpg,0,videos_normal/left_box_2.mp4,180,740
data/extracted_pairs/pair_000683_1.jpg,data/extracted_pairs/pair_000683_2.jpg,0,videos_normal/left_box_2.mp4,310,585
data/extracted_pairs/pair_000684_1.jpg,data/extracted_pairs/pair_000684_2.jpg,0,videos_normal/left_box_2.mp4,610,325
data/extracted_pairs/pair_000685_1.jpg,data/extracted_pairs/pair_000685_2.jpg,0,videos_normal/left_box_2.mp4,560,465
data/extracted_pairs/pair_000686_1.jpg,data/extracted_pairs/pair_000686_2.jpg,0,videos_normal/left_box_2.mp4,615,545
data/extracted_pairs/pair_000687_1.jpg,data/extracted_pairs/pair_000687_2.jpg,0,videos_normal/left_box_2.mp4,565,155
data/extracted_pairs/pair_000688_1.jpg,data/extracted_pairs/pair_000688_2.jpg,0,videos_normal/left_box_2.mp4,435,580
data/extracted_pairs/pair_000689_1.jpg,data/extracted_pairs/pair_000689_2.jpg,0,videos_normal/left_box_2.mp4,435,360
data/extracted_pairs/pair_000690_1.jpg,data/extracted_pairs/pair_000690_2.jpg,0,videos_normal/left_box_2.mp4,510,230
data/extracted_pairs/pair_000691_1.jpg,data/extracted_pairs/pair_000691_2.jpg,0,videos_normal/left_box_2.mp4,640,120
data/extracted_pairs/pair_000692_1.jpg,data/extracted_pairs/pair_000692_2.jpg,0,videos_normal/left_box_2.mp4,150,140
data/extracted_pairs/pair_000693_1.jpg,data/extracted_pairs/pair_000693_2.jpg,0,videos_normal/left_box_2.mp4,150,585
data/extracted_pairs/pair_000694_1.jpg,data/extracted_pairs/pair_000694_2.jpg,0,videos_normal/left_box_2.mp4,155,510
data/extracted_pairs/pair_000695_1.jpg,data/extracted_pairs/pair_000695_2.jpg,0,videos_normal/left_box_2.mp4,200,745
data/extracted_pairs/pair_000696_1.jpg,data/extracted_pairs/pair_000696_2.jpg,0,videos_normal/left_box_2.mp4,110,750
data/extracted_pairs/pair_000697_1.jpg,data/extracted_pairs/pair_000697_2.jpg,0,videos_normal/left_box_2.mp4,750,455
data/extracted_pairs/pair_000698_1.jpg,data/extracted_pairs/pair_000698_2.jpg,0,videos_normal/left_box_2.mp4,190,560
data/extracted_pairs/pair_000699_1.jpg,data/extracted_pairs/pair_000699_2.jpg,0,videos_normal/left_box_2.mp4,485,575
data/extracted_pairs/pair_000700_1.jpg,data/extracted_pairs/pair_000700_2.jpg,0,videos_normal/left_box_2.mp4,100,400
data/extracted_pairs/pair_000701_1.jpg,data/extracted_pairs/pair_000701_2.jpg,0,videos_normal/left_box_2.mp4,430,485
data/extracted_pairs/pair_000702_1.jpg,data/extracted_pairs/pair_000702_2.jpg,0,videos_normal/left_box_2.mp4,165,770
data/extracted_pairs/pair_000703_1.jpg,data/extracted_pairs/pair_000703_2.jpg,0,videos_normal/left_box_2.mp4,680,305
data/extracted_pairs/pair_000704_1.jpg,data/extracted_pairs/pair_000704_2.jpg,0,videos_normal/left_box_2.mp4,230,650
data/extracted_pairs/pair_000705_1.jpg,data/extracted_pairs/pair_000705_2.jpg,0,videos_normal/left_box_2.mp4,320,170
data/extracted_pairs/pair_000706_1.jpg,data/extracted_pairs/pair_000706_2.jpg,0,videos_normal/left_box_2.mp4,480,745
data/extracted_pairs/pair_000707_1.jpg,data/extracted_pairs/pair_000707_2.jpg,0,videos_normal/left_box_2.mp4,505,180
data/extracted_pairs/pair_000708_1.jpg,data/extracted_pairs/pair_000708_2.jpg,0,videos_normal/left_box_2.mp4,390,765
data/extracted_pairs/pair_000709_1.jpg,data/extracted_pairs/pair_000709_2.jpg,0,videos_normal/left_box_2.mp4,320,580
data/extracted_pairs/pair_000710_1.jpg,data/extracted_pairs/pair_000710_2.jpg,0,videos_normal/left_box_2.mp4,750,745
data/extracted_pairs/pair_000711_1.jpg,data/extracted_pairs/pair_000711_2.jpg,0,videos_normal/left_box_2.mp4,65,375
data/extracted_pairs/pair_000712_1.jpg,data/extracted_pairs/pair_000712_2.jpg,0,videos_normal/left_box_2.mp4,70,265
data/extracted_pairs/pair_000713_1.jpg,data/extracted_pairs/pair_000713_2.jpg,0,videos_normal/left_box_2.mp4,380,430
data/extracted_pairs/pair_000714_1.jpg,data/extracted_pairs/pair_000714_2.jpg,0,videos_normal/left_box_2.mp4,465,480
data/extracted_pairs/pair_000715_1.jpg,data/extracted_pairs/pair_000715_2.jpg,0,videos_normal/left_box_2.mp4,40,265
data/extracted_pairs/pair_000716_1.jpg,data/extracted_pairs/pair_000716_2.jpg,0,videos_normal/left_box_2.mp4,215,755
data/extracted_pairs/pair_000717_1.jpg,data/extracted_pairs/pair_000717_2.jpg,0,videos_normal/left_box_2.mp4,545,120
data/extracted_pairs/pair_000718_1.jpg,data/extracted_pairs/pair_000718_2.jpg,0,videos_normal/left_box_2.mp4,215,70
data/extracted_pairs/pair_000719_1.jpg,data/extracted_pairs/pair_000719_2.jpg,0,videos_normal/left_box_2.mp4,150,710
data/extracted_pairs/pair_000720_1.jpg,data/extracted_pairs/pair_000720_2.jpg,0,videos_normal/left_box_3.mp4,310,515
data/extracted_pairs/pair_000721_1.jpg,data/extracted_pairs/pair_000721_2.jpg,0,videos_normal/left_box_3.mp4,570,615
data/extracted_pairs/pair_000722_1.jpg,data/extracted_pairs/pair_000722_2.jpg,0,videos_normal/left_box_3.mp4,470,235
data/extracted_pairs/pair_000723_1.jpg,data/extracted_pairs/pair_000723_2.jpg,0,videos_normal/left_box_3.mp4,505,430
data/extracted_pairs/pair_000724_1.jpg,data/extracted_pairs/pair_000724_2.jpg,0,videos_normal/left_box_3.mp4,450,760
data/extracted_pairs/pair_000725_1.jpg,data/extracted_pairs/pair_000725_2.jpg,0,videos_normal/left_box_3.mp4,140,100
data/extracted_pairs/pair_000726_1.jpg,data/extracted_pairs/pair_000726_2.jpg,0,videos_normal/left_box_3.mp4,230,235
data/extracted_pairs/pair_000727_1.jpg,data/extracted_pairs/pair_000727_2.jpg,0,videos_normal/left_box_3.mp4,95,135
data/extracted_pairs/pair_000728_1.jpg,data/extracted_pairs/pair_000728_2.jpg,0,videos_normal/left_box_3.mp4,380,600
data/extracted_pairs/pair_000729_1.jpg,data/extracted_pairs/pair_000729_2.jpg,0,videos_normal/left_box_3.mp4,575,655
data/extracted_pairs/pair_000730_1.jpg,data/extracted_pairs/pair_000730_2.jpg,0,videos_normal/left_box_3.mp4,600,565
data/extracted_pairs/pair_000731_1.jpg,data/extracted_pairs/pair_000731_2.jpg,0,videos_normal/left_box_3.mp4,380,310
data/extracted_pairs/pair_000732_1.jpg,data/extracted_pairs/pair_000732_2.jpg,0,videos_normal/left_box_3.mp4,690,180
data/extracted_pairs/pair_000733_1.jpg,data/extracted_pairs/pair_000733_2.jpg,0,videos_normal/left_box_3.mp4,475,585
data/extracted_pairs/pair_000734_1.jpg,data/extracted_pairs/pair_000734_2.jpg,0,videos_normal/left_box_3.mp4,175,395
data/extracted_pairs/pair_000735_1.jpg,data/extracted_pairs/pair_000735_2.jpg,0,videos_normal/left_box_3.mp4,655,705
data/extracted_pairs/pair_000736_1.jpg,data/extracted_pairs/pair_000736_2.jpg,0,videos_normal/left_box_3.mp4,425,90
data/extracted_pairs/pair_000737_1.jpg,data/extracted_pairs/pair_000737_2.jpg,0,videos_normal/left_box_3.mp4,315,540
data/extracted_pairs/pair_000738_1.jpg,data/extracted_pairs/pair_000738_2.jpg,0,videos_normal/left_box_3.mp4,105,40
data/extracted_pairs/pair_000739_1.jpg,data/extracted_pairs/pair_000739_2.jpg,0,videos_normal/left_box_3.mp4,295,420
data/extracted_pairs/pair_000740_1.jpg,data/extracted_pairs/pair_000740_2.jpg,0,videos_normal/left_box_3.mp4,305,210
data/extracted_pairs/pair_000741_1.jpg,data/extracted_pairs/pair_000741_2.jpg,0,videos_normal/left_box_3.mp4,360,405
data/extracted_pairs/pair_000742_1.jpg,data/extracted_pairs/pair_000742_2.jpg,0,videos_normal/left_box_3.mp4,450,185
data/extracted_pairs/pair_000743_1.jpg,data/extracted_pairs/pair_000743_2.jpg,0,videos_normal/left_box_3.mp4,40,670
data/extracted_pairs/pair_000744_1.jpg,data/extracted_pairs/pair_000744_2.jpg,0,videos_normal/left_box_3.mp4,585,255
data/extracted_pairs/pair_000745_1.jpg,data/extracted_pairs/pair_000745_2.jpg,0,videos_normal/left_box_3.mp4,200,520
data/extracted_pairs/pair_000746_1.jpg,data/extracted_pairs/pair_000746_2.jpg,0,videos_normal/left_box_3.mp4,715,325
data/extracted_pairs/pair_000747_1.jpg,data/extracted_pairs/pair_000747_2.jpg,0,videos_normal/left_box_3.mp4,675,750
data/extracted_pairs/pair_000748_1.jpg,data/extracted_pairs/pair_000748_2.jpg,0,videos_normal/left_box_3.mp4,485,125
data/extracted_pairs/pair_000749_1.jpg,data/extracted_pairs/pair_000749_2.jpg,0,videos_normal/left_box_3.mp4,540,85
data/extracted_pairs/pair_000750_1.jpg,data/extracted_pairs/pair_000750_2.jpg,0,videos_normal/left_box_3.mp4,590,55
data/extracted_pairs/pair_000751_1.jpg,data/extracted_pairs/pair_000751_2.jpg,0,videos_normal/left_box_3.mp4,620,130
data/extracted_pairs/pair_000752_1.jpg,data/extracted_pairs/pair_000752_2.jpg,0,videos_normal/left_box_3.mp4,435,580
data/extracted_pairs/pair_000753_1.jpg,data/extracted_pairs/pair_000753_2.jpg,0,videos_normal/left_box_3.mp4,550,565
